v_cost,loss,tpr,fpr,p_fake,log10_lambda,loss_aversion
5.143162950221449314e-01,2.921714503318071365e+00,7.209611167106777518e-01,4.546469476073980442e-02,6.824395799078046831e-01,6.388781554996967316e-01,2.643394207581877708e+00
6.256225424446165695e-01,1.659183098003268242e+00,7.209611167106777518e-01,4.546469476073980442e-02,6.824395799078046831e-01,6.388781554996967316e-01,2.643394207581877708e+00
6.256225424446165695e-01,2.921714503318071365e+00,7.801088548544794499e-01,4.546469476073980442e-02,6.824395799078046831e-01,6.388781554996967316e-01,2.643394207581877708e+00
6.256225424446165695e-01,2.921714503318071365e+00,7.209611167106777518e-01,1.685378834046423469e-01,6.824395799078046831e-01,6.388781554996967316e-01,2.643394207581877708e+00
6.256225424446165695e-01,2.921714503318071365e+00,7.209611167106777518e-01,4.546469476073980442e-02,2.835751487873494625e-01,6.388781554996967316e-01,2.643394207581877708e+00
6.256225424446165695e-01,2.921714503318071365e+00,7.209611167106777518e-01,4.546469476073980442e-02,6.824395799078046831e-01,-1.345338262617588043e-01,2.643394207581877708e+00
6.256225424446165695e-01,2.921714503318071365e+00,7.209611167106777518e-01,4.546469476073980442e-02,6.824395799078046831e-01,6.388781554996967316e-01,2.885054027661681175e+00
6.256225424446165695e-01,1.659183098003268242e+00,7.801088548544794499e-01,1.685378834046423469e-01,2.835751487873494625e-01,-1.345338262617588043e-01,2.885054027661681175e+00
5.143162950221449314e-01,2.921714503318071365e+00,7.801088548544794499e-01,1.685378834046423469e-01,2.835751487873494625e-01,-1.345338262617588043e-01,2.885054027661681175e+00
5.143162950221449314e-01,1.659183098003268242e+00,7.209611167106777518e-01,1.685378834046423469e-01,2.835751487873494625e-01,-1.345338262617588043e-01,2.885054027661681175e+00
5.143162950221449314e-01,1.659183098003268242e+00,7.801088548544794499e-01,4.546469476073980442e-02,2.835751487873494625e-01,-1.345338262617588043e-01,2.885054027661681175e+00
5.143162950221449314e-01,1.659183098003268242e+00,7.801088548544794499e-01,1.685378834046423469e-01,6.824395799078046831e-01,-1.345338262617588043e-01,2.885054027661681175e+00
5.143162950221449314e-01,1.659183098003268242e+00,7.801088548544794499e-01,1.685378834046423469e-01,2.835751487873494625e-01,6.388781554996967316e-01,2.885054027661681175e+00
5.143162950221449314e-01,1.659183098003268242e+00,7.801088548544794499e-01,1.685378834046423469e-01,2.835751487873494625e-01,-1.345338262617588043e-01,2.643394207581877708e+00
5.143162950221449314e-01,1.659183098003268242e+00,7.801088548544794499e-01,1.685378834046423469e-01,2.835751487873494625e-01,-1.345338262617588043e-01,2.885054027661681175e+00
2.590814322791993307e-01,1.716388173401355743e+00,8.672901713568716975e-01,3.099783326406032047e-01,1.409153185784816631e-01,-1.520597577095031738e+00,1.666794186457991600e+00
4.512435292731970526e-01,1.716388173401355743e+00,8.672901713568716975e-01,3.099783326406032047e-01,1.409153185784816631e-01,-1.520597577095031738e+00,1.666794186457991600e+00
2.590814322791993307e-01,2.664004618301987648e+00,8.672901713568716975e-01,3.099783326406032047e-01,1.409153185784816631e-01,-1.520597577095031738e+00,1.666794186457991600e+00
2.590814322791993307e-01,1.716388173401355743e+00,8.833151719998568741e-01,3.099783326406032047e-01,1.409153185784816631e-01,-1.520597577095031738e+00,1.666794186457991600e+00
2.590814322791993307e-01,1.716388173401355743e+00,8.672901713568716975e-01,2.266576423682272468e-01,1.409153185784816631e-01,-1.520597577095031738e+00,1.666794186457991600e+00
2.590814322791993307e-01,1.716388173401355743e+00,8.672901713568716975e-01,3.099783326406032047e-01,6.921907859854400380e-01,-1.520597577095031738e+00,1.666794186457991600e+00
2.590814322791993307e-01,1.716388173401355743e+00,8.672901713568716975e-01,3.099783326406032047e-01,1.409153185784816631e-01,6.724291555583477020e-01,1.666794186457991600e+00
2.590814322791993307e-01,1.716388173401355743e+00,8.672901713568716975e-01,3.099783326406032047e-01,1.409153185784816631e-01,-1.520597577095031738e+00,1.550535084679722786e+00
2.590814322791993307e-01,2.664004618301987648e+00,8.833151719998568741e-01,2.266576423682272468e-01,6.921907859854400380e-01,6.724291555583477020e-01,1.550535084679722786e+00
4.512435292731970526e-01,1.716388173401355743e+00,8.833151719998568741e-01,2.266576423682272468e-01,6.921907859854400380e-01,6.724291555583477020e-01,1.550535084679722786e+00
4.512435292731970526e-01,2.664004618301987648e+00,8.672901713568716975e-01,2.266576423682272468e-01,6.921907859854400380e-01,6.724291555583477020e-01,1.550535084679722786e+00
4.512435292731970526e-01,2.664004618301987648e+00,8.833151719998568741e-01,3.099783326406032047e-01,6.921907859854400380e-01,6.724291555583477020e-01,1.550535084679722786e+00
4.512435292731970526e-01,2.664004618301987648e+00,8.833151719998568741e-01,2.266576423682272468e-01,1.409153185784816631e-01,6.724291555583477020e-01,1.550535084679722786e+00
4.512435292731970526e-01,2.664004618301987648e+00,8.833151719998568741e-01,2.266576423682272468e-01,6.921907859854400380e-01,-1.520597577095031738e+00,1.550535084679722786e+00
4.512435292731970526e-01,2.664004618301987648e+00,8.833151719998568741e-01,2.266576423682272468e-01,6.921907859854400380e-01,6.724291555583477020e-01,1.666794186457991600e+00
4.512435292731970526e-01,2.664004618301987648e+00,8.833151719998568741e-01,2.266576423682272468e-01,6.921907859854400380e-01,6.724291555583477020e-01,1.550535084679722786e+00
3.202284229174256480e-01,2.126971274614334106e+00,7.305095749441534725e-01,2.484989702329039873e-01,5.227796331979334132e-01,-1.216009955853223801e+00,2.333443278446793556e+00
2.521533664409071340e-01,2.126971274614334106e+00,7.305095749441534725e-01,2.484989702329039873e-01,5.227796331979334132e-01,-1.216009955853223801e+00,2.333443278446793556e+00
3.202284229174256480e-01,2.278999928385019302e+00,7.305095749441534725e-01,2.484989702329039873e-01,5.227796331979334132e-01,-1.216009955853223801e+00,2.333443278446793556e+00
3.202284229174256480e-01,2.126971274614334106e+00,7.048212091159075099e-01,2.484989702329039873e-01,5.227796331979334132e-01,-1.216009955853223801e+00,2.333443278446793556e+00
3.202284229174256480e-01,2.126971274614334106e+00,7.305095749441534725e-01,2.508211683202534736e-01,5.227796331979334132e-01,-1.216009955853223801e+00,2.333443278446793556e+00
3.202284229174256480e-01,2.126971274614334106e+00,7.305095749441534725e-01,2.484989702329039873e-01,5.905545824207365513e-01,-1.216009955853223801e+00,2.333443278446793556e+00
3.202284229174256480e-01,2.126971274614334106e+00,7.305095749441534725e-01,2.484989702329039873e-01,5.227796331979334132e-01,1.886247705668210983e+00,2.333443278446793556e+00
3.202284229174256480e-01,2.126971274614334106e+00,7.305095749441534725e-01,2.484989702329039873e-01,5.227796331979334132e-01,-1.216009955853223801e+00,2.802125042304396629e+00
3.202284229174256480e-01,2.278999928385019302e+00,7.048212091159075099e-01,2.508211683202534736e-01,5.905545824207365513e-01,1.886247705668210983e+00,2.802125042304396629e+00
2.521533664409071340e-01,2.126971274614334106e+00,7.048212091159075099e-01,2.508211683202534736e-01,5.905545824207365513e-01,1.886247705668210983e+00,2.802125042304396629e+00
2.521533664409071340e-01,2.278999928385019302e+00,7.305095749441534725e-01,2.508211683202534736e-01,5.905545824207365513e-01,1.886247705668210983e+00,2.802125042304396629e+00
2.521533664409071340e-01,2.278999928385019302e+00,7.048212091159075099e-01,2.484989702329039873e-01,5.905545824207365513e-01,1.886247705668210983e+00,2.802125042304396629e+00
2.521533664409071340e-01,2.278999928385019302e+00,7.048212091159075099e-01,2.508211683202534736e-01,5.227796331979334132e-01,1.886247705668210983e+00,2.802125042304396629e+00
2.521533664409071340e-01,2.278999928385019302e+00,7.048212091159075099e-01,2.508211683202534736e-01,5.905545824207365513e-01,-1.216009955853223801e+00,2.802125042304396629e+00
2.521533664409071340e-01,2.278999928385019302e+00,7.048212091159075099e-01,2.508211683202534736e-01,5.905545824207365513e-01,1.886247705668210983e+00,2.333443278446793556e+00
2.521533664409071340e-01,2.278999928385019302e+00,7.048212091159075099e-01,2.508211683202534736e-01,5.905545824207365513e-01,1.886247705668210983e+00,2.802125042304396629e+00
5.644613860547542661e-01,1.484641846269369125e+00,8.768798967171460568e-01,1.305579893011599713e-01,2.055987536907196156e-01,6.842091679573059082e-02,1.356856608763337135e+00
8.102626990806310880e-01,1.484641846269369125e+00,8.768798967171460568e-01,1.305579893011599713e-01,2.055987536907196156e-01,6.842091679573059082e-02,1.356856608763337135e+00
5.644613860547542661e-01,1.274666294455528259e+00,8.768798967171460568e-01,1.305579893011599713e-01,2.055987536907196156e-01,6.842091679573059082e-02,1.356856608763337135e+00
5.644613860547542661e-01,1.484641846269369125e+00,8.118499643448739977e-01,1.305579893011599713e-01,2.055987536907196156e-01,6.842091679573059082e-02,1.356856608763337135e+00
5.644613860547542661e-01,1.484641846269369125e+00,8.768798967171460568e-01,1.931239717174321469e-01,2.055987536907196156e-01,6.842091679573059082e-02,1.356856608763337135e+00
5.644613860547542661e-01,1.484641846269369125e+00,8.768798967171460568e-01,1.305579893011599713e-01,4.335799460299312735e-01,6.842091679573059082e-02,1.356856608763337135e+00
5.644613860547542661e-01,1.484641846269369125e+00,8.768798967171460568e-01,1.305579893011599713e-01,2.055987536907196156e-01,-1.424648229032754898e+00,1.356856608763337135e+00
5.644613860547542661e-01,1.484641846269369125e+00,8.768798967171460568e-01,1.305579893011599713e-01,2.055987536907196156e-01,6.842091679573059082e-02,1.637285800650715828e+00
5.644613860547542661e-01,1.274666294455528259e+00,8.118499643448739977e-01,1.931239717174321469e-01,4.335799460299312735e-01,-1.424648229032754898e+00,1.637285800650715828e+00
8.102626990806310880e-01,1.484641846269369125e+00,8.118499643448739977e-01,1.931239717174321469e-01,4.335799460299312735e-01,-1.424648229032754898e+00,1.637285800650715828e+00
8.102626990806310880e-01,1.274666294455528259e+00,8.768798967171460568e-01,1.931239717174321469e-01,4.335799460299312735e-01,-1.424648229032754898e+00,1.637285800650715828e+00
8.102626990806310880e-01,1.274666294455528259e+00,8.118499643448739977e-01,1.305579893011599713e-01,4.335799460299312735e-01,-1.424648229032754898e+00,1.637285800650715828e+00
8.102626990806310880e-01,1.274666294455528259e+00,8.118499643448739977e-01,1.931239717174321469e-01,2.055987536907196156e-01,-1.424648229032754898e+00,1.637285800650715828e+00
8.102626990806310880e-01,1.274666294455528259e+00,8.118499643448739977e-01,1.931239717174321469e-01,4.335799460299312735e-01,6.842091679573059082e-02,1.637285800650715828e+00
8.102626990806310880e-01,1.274666294455528259e+00,8.118499643448739977e-01,1.931239717174321469e-01,4.335799460299312735e-01,-1.424648229032754898e+00,1.356856608763337135e+00
8.102626990806310880e-01,1.274666294455528259e+00,8.118499643448739977e-01,1.931239717174321469e-01,4.335799460299312735e-01,-1.424648229032754898e+00,1.637285800650715828e+00
9.905498384404927137e-01,2.595789752900600433e+00,6.284647485706954528e-01,3.473119906429201764e-01,4.124367344193159979e-01,1.532140821218490601e+00,2.572849642485380173e+00
5.726844518259167627e-01,2.595789752900600433e+00,6.284647485706954528e-01,3.473119906429201764e-01,4.124367344193159979e-01,1.532140821218490601e+00,2.572849642485380173e+00
9.905498384404927137e-01,1.530289072543382645e+00,6.284647485706954528e-01,3.473119906429201764e-01,4.124367344193159979e-01,1.532140821218490601e+00,2.572849642485380173e+00
9.905498384404927137e-01,2.595789752900600433e+00,8.979113474115729687e-01,3.473119906429201764e-01,4.124367344193159979e-01,1.532140821218490601e+00,2.572849642485380173e+00
9.905498384404927137e-01,2.595789752900600433e+00,6.284647485706954528e-01,6.560814710333943978e-02,4.124367344193159979e-01,1.532140821218490601e+00,2.572849642485380173e+00
9.905498384404927137e-01,2.595789752900600433e+00,6.284647485706954528e-01,3.473119906429201764e-01,8.470264654606581012e-02,1.532140821218490601e+00,2.572849642485380173e+00
9.905498384404927137e-01,2.595789752900600433e+00,6.284647485706954528e-01,3.473119906429201764e-01,4.124367344193159979e-01,7.924087755382061005e-01,2.572849642485380173e+00
9.905498384404927137e-01,2.595789752900600433e+00,6.284647485706954528e-01,3.473119906429201764e-01,4.124367344193159979e-01,1.532140821218490601e+00,2.418986508622765541e+00
9.905498384404927137e-01,1.530289072543382645e+00,8.979113474115729687e-01,6.560814710333943978e-02,8.470264654606581012e-02,7.924087755382061005e-01,2.418986508622765541e+00
5.726844518259167627e-01,2.595789752900600433e+00,8.979113474115729687e-01,6.560814710333943978e-02,8.470264654606581012e-02,7.924087755382061005e-01,2.418986508622765541e+00
5.726844518259167627e-01,1.530289072543382645e+00,6.284647485706954528e-01,6.560814710333943978e-02,8.470264654606581012e-02,7.924087755382061005e-01,2.418986508622765541e+00
5.726844518259167627e-01,1.530289072543382645e+00,8.979113474115729687e-01,3.473119906429201764e-01,8.470264654606581012e-02,7.924087755382061005e-01,2.418986508622765541e+00
5.726844518259167627e-01,1.530289072543382645e+00,8.979113474115729687e-01,6.560814710333943978e-02,4.124367344193159979e-01,7.924087755382061005e-01,2.418986508622765541e+00
5.726844518259167627e-01,1.530289072543382645e+00,8.979113474115729687e-01,6.560814710333943978e-02,8.470264654606581012e-02,1.532140821218490601e+00,2.418986508622765541e+00
5.726844518259167627e-01,1.530289072543382645e+00,8.979113474115729687e-01,6.560814710333943978e-02,8.470264654606581012e-02,7.924087755382061005e-01,2.572849642485380173e+00
5.726844518259167627e-01,1.530289072543382645e+00,8.979113474115729687e-01,6.560814710333943978e-02,8.470264654606581012e-02,7.924087755382061005e-01,2.418986508622765541e+00
1.447197528276592537e-01,1.765958849340677261e+00,9.697840980906039521e-01,3.250296831130981834e-02,7.713527711108326690e-01,-6.833804063498973846e-01,1.611819963902235031e+00
3.887618296034633936e-01,1.765958849340677261e+00,9.697840980906039521e-01,3.250296831130981834e-02,7.713527711108326690e-01,-6.833804063498973846e-01,1.611819963902235031e+00
1.447197528276592537e-01,2.527298659086227417e+00,9.697840980906039521e-01,3.250296831130981834e-02,7.713527711108326690e-01,-6.833804063498973846e-01,1.611819963902235031e+00
1.447197528276592537e-01,1.765958849340677261e+00,6.187360158003866184e-01,3.250296831130981834e-02,7.713527711108326690e-01,-6.833804063498973846e-01,1.611819963902235031e+00
1.447197528276592537e-01,1.765958849340677261e+00,9.697840980906039521e-01,3.065463105030358237e-01,7.713527711108326690e-01,-6.833804063498973846e-01,1.611819963902235031e+00
1.447197528276592537e-01,1.765958849340677261e+00,9.697840980906039521e-01,3.250296831130981834e-02,9.395142542198300362e-01,-6.833804063498973846e-01,1.611819963902235031e+00
1.447197528276592537e-01,1.765958849340677261e+00,9.697840980906039521e-01,3.250296831130981834e-02,7.713527711108326690e-01,-2.678195871412754059e-01,1.611819963902235031e+00
1.447197528276592537e-01,1.765958849340677261e+00,9.697840980906039521e-01,3.250296831130981834e-02,7.713527711108326690e-01,-6.833804063498973846e-01,1.020500881597399712e+00
1.447197528276592537e-01,2.527298659086227417e+00,6.187360158003866184e-01,3.065463105030358237e-01,9.395142542198300362e-01,-2.678195871412754059e-01,1.020500881597399712e+00
3.887618296034633936e-01,1.765958849340677261e+00,6.187360158003866184e-01,3.065463105030358237e-01,9.395142542198300362e-01,-2.678195871412754059e-01,1.020500881597399712e+00
3.887618296034633936e-01,2.527298659086227417e+00,9.697840980906039521e-01,3.065463105030358237e-01,9.395142542198300362e-01,-2.678195871412754059e-01,1.020500881597399712e+00
3.887618296034633936e-01,2.527298659086227417e+00,6.187360158003866184e-01,3.250296831130981834e-02,9.395142542198300362e-01,-2.678195871412754059e-01,1.020500881597399712e+00
3.887618296034633936e-01,2.527298659086227417e+00,6.187360158003866184e-01,3.065463105030358237e-01,7.713527711108326690e-01,-2.678195871412754059e-01,1.020500881597399712e+00
3.887618296034633936e-01,2.527298659086227417e+00,6.187360158003866184e-01,3.065463105030358237e-01,9.395142542198300362e-01,-6.833804063498973846e-01,1.020500881597399712e+00
3.887618296034633936e-01,2.527298659086227417e+00,6.187360158003866184e-01,3.065463105030358237e-01,9.395142542198300362e-01,-2.678195871412754059e-01,1.611819963902235031e+00
3.887618296034633936e-01,2.527298659086227417e+00,6.187360158003866184e-01,3.065463105030358237e-01,9.395142542198300362e-01,-2.678195871412754059e-01,1.020500881597399712e+00
7.453383062966167927e-02,2.792196050286293030e+00,8.193659915216267020e-01,5.977509306743741119e-02,8.664698556065558721e-01,-1.967389281839132309e+00,2.956177366897463799e+00
7.205916472058743194e-01,2.792196050286293030e+00,8.193659915216267020e-01,5.977509306743741119e-02,8.664698556065558721e-01,-1.967389281839132309e+00,2.956177366897463799e+00
7.453383062966167927e-02,1.854363843798637390e+00,8.193659915216267020e-01,5.977509306743741119e-02,8.664698556065558721e-01,-1.967389281839132309e+00,2.956177366897463799e+00
7.453383062966167927e-02,2.792196050286293030e+00,8.467583744879811913e-01,5.977509306743741119e-02,8.664698556065558721e-01,-1.967389281839132309e+00,2.956177366897463799e+00
7.453383062966167927e-02,2.792196050286293030e+00,8.193659915216267020e-01,1.739884685724973901e-02,8.664698556065558721e-01,-1.967389281839132309e+00,2.956177366897463799e+00
7.453383062966167927e-02,2.792196050286293030e+00,8.193659915216267020e-01,5.977509306743741119e-02,7.609457691200077756e-01,-1.967389281839132309e+00,2.956177366897463799e+00
7.453383062966167927e-02,2.792196050286293030e+00,8.193659915216267020e-01,5.977509306743741119e-02,8.664698556065558721e-01,2.365331873297691345e-01,2.956177366897463799e+00
7.453383062966167927e-02,2.792196050286293030e+00,8.193659915216267020e-01,5.977509306743741119e-02,8.664698556065558721e-01,-1.967389281839132309e+00,1.937714487314224243e+00
7.453383062966167927e-02,1.854363843798637390e+00,8.467583744879811913e-01,1.739884685724973901e-02,7.609457691200077756e-01,2.365331873297691345e-01,1.937714487314224243e+00
7.205916472058743194e-01,2.792196050286293030e+00,8.467583744879811913e-01,1.739884685724973901e-02,7.609457691200077756e-01,2.365331873297691345e-01,1.937714487314224243e+00
7.205916472058743194e-01,1.854363843798637390e+00,8.193659915216267020e-01,1.739884685724973901e-02,7.609457691200077756e-01,2.365331873297691345e-01,1.937714487314224243e+00
7.205916472058743194e-01,1.854363843798637390e+00,8.467583744879811913e-01,5.977509306743741119e-02,7.609457691200077756e-01,2.365331873297691345e-01,1.937714487314224243e+00
7.205916472058743194e-01,1.854363843798637390e+00,8.467583744879811913e-01,1.739884685724973901e-02,8.664698556065558721e-01,2.365331873297691345e-01,1.937714487314224243e+00
7.205916472058743194e-01,1.854363843798637390e+00,8.467583744879811913e-01,1.739884685724973901e-02,7.609457691200077756e-01,-1.967389281839132309e+00,1.937714487314224243e+00
7.205916472058743194e-01,1.854363843798637390e+00,8.467583744879811913e-01,1.739884685724973901e-02,7.609457691200077756e-01,2.365331873297691345e-01,2.956177366897463799e+00
7.205916472058743194e-01,1.854363843798637390e+00,8.467583744879811913e-01,1.739884685724973901e-02,7.609457691200077756e-01,2.365331873297691345e-01,1.937714487314224243e+00
8.140165624115616172e-01,1.587357532232999802e+00,7.705038551799953117e-01,3.802157052513212010e-01,2.821014911867678054e-01,8.180956691503524780e-01,1.979712946340441704e+00
2.876886320207268088e-01,1.587357532232999802e+00,7.705038551799953117e-01,3.802157052513212010e-01,2.821014911867678054e-01,8.180956691503524780e-01,1.979712946340441704e+00
8.140165624115616172e-01,2.857598964124917984e+00,7.705038551799953117e-01,3.802157052513212010e-01,2.821014911867678054e-01,8.180956691503524780e-01,1.979712946340441704e+00
8.140165624115616172e-01,1.587357532232999802e+00,7.679156668949872477e-01,3.802157052513212010e-01,2.821014911867678054e-01,8.180956691503524780e-01,1.979712946340441704e+00
8.140165624115616172e-01,1.587357532232999802e+00,7.705038551799953117e-01,3.558013046905398324e-01,2.821014911867678054e-01,8.180956691503524780e-01,1.979712946340441704e+00
8.140165624115616172e-01,1.587357532232999802e+00,7.705038551799953117e-01,3.802157052513212010e-01,2.710993179120123053e-01,8.180956691503524780e-01,1.979712946340441704e+00
8.140165624115616172e-01,1.587357532232999802e+00,7.705038551799953117e-01,3.802157052513212010e-01,2.821014911867678054e-01,-6.986378654837608337e-01,1.979712946340441704e+00
8.140165624115616172e-01,1.587357532232999802e+00,7.705038551799953117e-01,3.802157052513212010e-01,2.821014911867678054e-01,8.180956691503524780e-01,2.618945483118295670e+00
8.140165624115616172e-01,2.857598964124917984e+00,7.679156668949872477e-01,3.558013046905398324e-01,2.710993179120123053e-01,-6.986378654837608337e-01,2.618945483118295670e+00
2.876886320207268088e-01,1.587357532232999802e+00,7.679156668949872477e-01,3.558013046905398324e-01,2.710993179120123053e-01,-6.986378654837608337e-01,2.618945483118295670e+00
2.876886320207268088e-01,2.857598964124917984e+00,7.705038551799953117e-01,3.558013046905398324e-01,2.710993179120123053e-01,-6.986378654837608337e-01,2.618945483118295670e+00
2.876886320207268088e-01,2.857598964124917984e+00,7.679156668949872477e-01,3.802157052513212010e-01,2.710993179120123053e-01,-6.986378654837608337e-01,2.618945483118295670e+00
2.876886320207268088e-01,2.857598964124917984e+00,7.679156668949872477e-01,3.558013046905398324e-01,2.821014911867678054e-01,-6.986378654837608337e-01,2.618945483118295670e+00
2.876886320207268088e-01,2.857598964124917984e+00,7.679156668949872477e-01,3.558013046905398324e-01,2.710993179120123053e-01,8.180956691503524780e-01,2.618945483118295670e+00
2.876886320207268088e-01,2.857598964124917984e+00,7.679156668949872477e-01,3.558013046905398324e-01,2.710993179120123053e-01,-6.986378654837608337e-01,1.979712946340441704e+00
2.876886320207268088e-01,2.857598964124917984e+00,7.679156668949872477e-01,3.558013046905398324e-01,2.710993179120123053e-01,-6.986378654837608337e-01,2.618945483118295670e+00
7.409904872253537667e-01,2.448391057550907135e+00,9.061853867210447611e-01,1.582234259229153561e-01,8.274698425084352216e-02,1.284437105059623718e+00,2.199993483722209930e+00
1.052480190433561780e-01,2.448391057550907135e+00,9.061853867210447611e-01,1.582234259229153561e-01,8.274698425084352216e-02,1.284437105059623718e+00,2.199993483722209930e+00
7.409904872253537667e-01,2.101960808038711548e+00,9.061853867210447611e-01,1.582234259229153561e-01,8.274698425084352216e-02,1.284437105059623718e+00,2.199993483722209930e+00
7.409904872253537667e-01,2.448391057550907135e+00,6.590008594840764955e-01,1.582234259229153561e-01,8.274698425084352216e-02,1.284437105059623718e+00,2.199993483722209930e+00
7.409904872253537667e-01,2.448391057550907135e+00,9.061853867210447611e-01,2.998870403971523046e-01,8.274698425084352216e-02,1.284437105059623718e+00,2.199993483722209930e+00
7.409904872253537667e-01,2.448391057550907135e+00,9.061853867210447611e-01,1.582234259229153561e-01,3.669348748400806937e-01,1.284437105059623718e+00,2.199993483722209930e+00
7.409904872253537667e-01,2.448391057550907135e+00,9.061853867210447611e-01,1.582234259229153561e-01,8.274698425084352216e-02,1.080919049680233002e+00,2.199993483722209930e+00
7.409904872253537667e-01,2.448391057550907135e+00,9.061853867210447611e-01,1.582234259229153561e-01,8.274698425084352216e-02,1.284437105059623718e+00,1.336252968758344650e+00
7.409904872253537667e-01,2.101960808038711548e+00,6.590008594840764955e-01,2.998870403971523046e-01,3.669348748400806937e-01,1.080919049680233002e+00,1.336252968758344650e+00
1.052480190433561780e-01,2.448391057550907135e+00,6.590008594840764955e-01,2.998870403971523046e-01,3.669348748400806937e-01,1.080919049680233002e+00,1.336252968758344650e+00
1.052480190433561780e-01,2.101960808038711548e+00,9.061853867210447611e-01,2.998870403971523046e-01,3.669348748400806937e-01,1.080919049680233002e+00,1.336252968758344650e+00
1.052480190433561780e-01,2.101960808038711548e+00,6.590008594840764955e-01,1.582234259229153561e-01,3.669348748400806937e-01,1.080919049680233002e+00,1.336252968758344650e+00
1.052480190433561780e-01,2.101960808038711548e+00,6.590008594840764955e-01,2.998870403971523046e-01,8.274698425084352216e-02,1.080919049680233002e+00,1.336252968758344650e+00
1.052480190433561780e-01,2.101960808038711548e+00,6.590008594840764955e-01,2.998870403971523046e-01,3.669348748400806937e-01,1.284437105059623718e+00,1.336252968758344650e+00
1.052480190433561780e-01,2.101960808038711548e+00,6.590008594840764955e-01,2.998870403971523046e-01,3.669348748400806937e-01,1.080919049680233002e+00,2.199993483722209930e+00
1.052480190433561780e-01,2.101960808038711548e+00,6.590008594840764955e-01,2.998870403971523046e-01,3.669348748400806937e-01,1.080919049680233002e+00,1.336252968758344650e+00
3.904090785980224854e-01,1.181053984910249710e+00,6.623563349805772216e-01,2.825328104756772429e-01,6.244755360297858937e-01,-4.300649128854274750e-01,1.239085696637630463e+00
9.103437260910868245e-01,1.181053984910249710e+00,6.623563349805772216e-01,2.825328104756772429e-01,6.244755360297858937e-01,-4.300649128854274750e-01,1.239085696637630463e+00
3.904090785980224854e-01,1.106049973517656326e+00,6.623563349805772216e-01,2.825328104756772429e-01,6.244755360297858937e-01,-4.300649128854274750e-01,1.239085696637630463e+00
3.904090785980224854e-01,1.181053984910249710e+00,9.556969906948507010e-01,2.825328104756772429e-01,6.244755360297858937e-01,-4.300649128854274750e-01,1.239085696637630463e+00
3.904090785980224854e-01,1.181053984910249710e+00,6.623563349805772216e-01,1.447255493607372268e-01,6.244755360297858937e-01,-4.300649128854274750e-01,1.239085696637630463e+00
3.904090785980224854e-01,1.181053984910249710e+00,6.623563349805772216e-01,2.825328104756772429e-01,6.651926381513476594e-01,-4.300649128854274750e-01,1.239085696637630463e+00
3.904090785980224854e-01,1.181053984910249710e+00,6.623563349805772216e-01,2.825328104756772429e-01,6.244755360297858937e-01,-1.605034016072750092e+00,1.239085696637630463e+00
3.904090785980224854e-01,1.181053984910249710e+00,6.623563349805772216e-01,2.825328104756772429e-01,6.244755360297858937e-01,-4.300649128854274750e-01,2.220361001789569855e+00
3.904090785980224854e-01,1.106049973517656326e+00,9.556969906948507010e-01,1.447255493607372268e-01,6.651926381513476594e-01,-1.605034016072750092e+00,2.220361001789569855e+00
9.103437260910868245e-01,1.181053984910249710e+00,9.556969906948507010e-01,1.447255493607372268e-01,6.651926381513476594e-01,-1.605034016072750092e+00,2.220361001789569855e+00
9.103437260910868245e-01,1.106049973517656326e+00,6.623563349805772216e-01,1.447255493607372268e-01,6.651926381513476594e-01,-1.605034016072750092e+00,2.220361001789569855e+00
9.103437260910868245e-01,1.106049973517656326e+00,9.556969906948507010e-01,2.825328104756772429e-01,6.651926381513476594e-01,-1.605034016072750092e+00,2.220361001789569855e+00
9.103437260910868245e-01,1.106049973517656326e+00,9.556969906948507010e-01,1.447255493607372268e-01,6.244755360297858937e-01,-1.605034016072750092e+00,2.220361001789569855e+00
9.103437260910868245e-01,1.106049973517656326e+00,9.556969906948507010e-01,1.447255493607372268e-01,6.651926381513476594e-01,-4.300649128854274750e-01,2.220361001789569855e+00
9.103437260910868245e-01,1.106049973517656326e+00,9.556969906948507010e-01,1.447255493607372268e-01,6.651926381513476594e-01,-1.605034016072750092e+00,1.239085696637630463e+00
9.103437260910868245e-01,1.106049973517656326e+00,9.556969906948507010e-01,1.447255493607372268e-01,6.651926381513476594e-01,-1.605034016072750092e+00,2.220361001789569855e+00
4.037831496726721481e-01,2.864673115313053131e+00,7.923044236935674611e-01,3.026885892730206695e-01,3.758920724503695410e-01,-7.139830775558948517e-01,2.053129985928535461e+00
7.912235610000789565e-01,2.864673115313053131e+00,7.923044236935674611e-01,3.026885892730206695e-01,3.758920724503695410e-01,-7.139830775558948517e-01,2.053129985928535461e+00
4.037831496726721481e-01,2.983540857210755348e+00,7.923044236935674611e-01,3.026885892730206695e-01,3.758920724503695410e-01,-7.139830775558948517e-01,2.053129985928535461e+00
4.037831496726721481e-01,2.864673115313053131e+00,6.881044113077222635e-01,3.026885892730206695e-01,3.758920724503695410e-01,-7.139830775558948517e-01,2.053129985928535461e+00
4.037831496726721481e-01,2.864673115313053131e+00,7.923044236935674611e-01,7.745235550217330345e-02,3.758920724503695410e-01,-7.139830775558948517e-01,2.053129985928535461e+00
4.037831496726721481e-01,2.864673115313053131e+00,7.923044236935674611e-01,3.026885892730206695e-01,3.924671384505927230e-01,-7.139830775558948517e-01,2.053129985928535461e+00
